Region;Site;Unit;Batch;Species;Start Fish Density;End Fish Density;Hatchery;Lot Quality;Origin Year;Origin Month;From;To;Start Av. Wt.;End Av.Wt.;Model End Av. Wt. Act. Feed;Av. Wt. Deviation (%);Av. Wt. Before Sampl.;Model End Av. Wt. Sugg. Feed;Actual Feed;Feed Category;Supplier;Period Feed Qty;Suggested Feed Qty;Feed Deviation (%);Opening Fish No;Opening Biomass;Closing Fish No;Closing Biomass;Harvest Biomass;Transfer - (Kg);Transfer + (Kg);Biomass Produced;Biomass Produced Before Sampl.;Econ. FCR Period;Econ FCR Period Before Sampl.;Mortality No;Model Mortality No;Mortality Deviation (%);SFR Period (%);SFR Period (%) Before Sampl.;SGR Period (%);Max Feed Qty;Food Price;Current Grading;Feeding Policy;Group Tag;Vaccinated;Feeder;Feeding Rate (Kg / Hour);Fastings No;Avg. Temp.;Avg. Oxygene;Transfer - (No);Transfer + (No);Harvest (No);Sampling (No);LTD Mortality No;LTD Mortality %;LTD Econ. FCR;Period Day Degrees;Start Av. Weight Category;End Av. Weight Category;Experimental;Final Harvest;Start Av Weight BioCat;End Av Weight BioCat;BATCH.START.DATE;AGE
Aveiro;AQUACRIA;N31A;SE1304L;Sole;;;Safiestela;;2014;April;31/7/2014;26/8/2014;72;81;82.39;-1.69;81.76;72;LE-2;ELITE;Skretting;343;0;0;32073;2309.256;32014;2593.134;0;0;0;283.878;308.20864;1.208265523;1.112882494;59;0;0;0.54;0.54;0.45;302.5;0;;Feed Type 2015;;Unchecked;;0;0;20.34;0;0;0;0;2;227.97;0.707059773;1.121471468;428;SUB 140;SUB 140;;;50-100;50-100;31/3/2014;146
Aveiro;AQUACRIA;N31A;SE1304L;Sole;;;Safiestela;;2014;April;26/8/2014;29/9/2014;81;98;95.49;2.63;90.4;81;LE-2;ELITE;Skretting;489.5;0;0;32014;2593.134;33264;3259.872;0;0;68.328;598.41;345.6036;0.818001036;1.416362561;65;0;0;0.55;0.62;0.56;457;0;;Feed Type 2015;;Unchecked;;0;0;20.48;0;0;1;0;2;336.89;1.004650636;1.127852963;716;SUB 140;SUB 140;;;50-100;50-100;31/3/2014;179
Aveiro;AQUACRIA;N31A;SE1304L;Sole;;;Safiestela;;2014;April;1/10/2014;28/10/2014;53.51;73;61.53;18.64;59.34;53.51;LE-2;ELITE;Skretting;165.9;0;0;10528;563.35328;25590;1868.07;0;0;831.69856;473.01816;123.45876;0.350726492;1.343768559;153;0;0;1.56;4.94;1.15;153.4;0;0-70;Feed Type 2015;;Unchecked;;0;0;20.9;0;0;6;0;1;495.36;1.931533802;2.481316099;560;SUB 140;SUB 140;;;50-100;50-100;31/3/2014;208
Aveiro;AQUACRIA;N31A;SE1304L;Sole;;24.83;Safiestela;;2014;April;28/10/2014;1/12/2014;73;88;82.82;6.25;77.75;73;LE-2;ELITE;Skretting;255.4;0;0;25590;1868.07;24828;2184.864;0;0;0;316.794;62.307;0.806202138;4.099057891;772;0;0;0.37;0.4;0.55;283.2;0;0-70;Feed Type 2015;;Unchecked;;0;0;19.98;0;0;0;0;2;1257.36;4.902764336;2.041712836;632;SUB 140;SUB 140;;;50-100;50-100;31/3/2014;241
Aveiro;AQUACRIA;N31A;SE1304L;Sole;24.83;31.66;Safiestela;;2014;April;1/12/2014;5/1/2015;88;115;98.6;16.63;94.47;88;LE-2;ELITE;Skretting;269.9;0;0;24828;2184.864;24226;2785.99;0;0;0;601.126;103.76622;0.448990727;2.601039144;609;0;0;0.31;0.34;0.76;241.4;0;0-70;Feed Type 2015;;Unchecked;;0;0;18.72;0;0;0;0;2;1859.36;7.250114443;1.495714899;686;SUB 140;SUB 140;;;50-100;100-150;31/3/2014;275
Aveiro;AQUACRIA;N31A;SE1304L;Sole;31.66;32.92;Safiestela;;2014;April;5/1/2015;28/1/2015;115;121;122.31;-1.07;121.99;115;LE-2;ELITE;Skretting;186.3;0;0;24226;2785.99;23945;2897.345;0;0;0;111.355;135.06055;1.673027704;1.379381322;294;0;0;0.29;0.28;0.22;165.1;0;0-70;Feed Type 2015;;Unchecked;;0;0;18.67;0;0;0;0;2;2140.36;8.345804443;1.502173884;456;SUB 140;SUB 140;;;100-150;100-150;31/3/2014;298
Aveiro;AQUACRIA;S43D;CM1304L;Sole;;;Cupimar;;2013;April;29/1/2014;24/2/2014;137.1;143.4;137.1;4.6;162.93;0;LE-5;ELITE;Skretting;0;0;0;1000;137.1;996;142.8264;0;0;0;5.7264;25.17828;0;0;4;0;0;0;0;0.17;31.66;1.717;;Feed Type 2015;;Unchecked;;0;0;0;0;0;1;0;1;40.07;4.067483479;4.992885229;0;SUB 140;140-200;Qualing;;100-150;100-150;1/4/2013;323
Aveiro;AQUACRIA;S43D;CM1304L;Sole;;;Cupimar;;2013;April;24/2/2014;26/3/2014;143.4;155.5;143.4;8.44;173.01;0;LE-5;ELITE;Skretting;0;0;0;996;142.8264;995;154.7225;0;0;0;11.8961;29.31855;0;0;1;0;0;0;0;0.27;45.27;1.653;;Feed Type 2015;;Unchecked;;0;0;0;0;0;0;0;2;41.07;4.168992925;4.886717649;0;140-200;140-200;Qualing;;100-150;150-200;1/4/2013;355
Aveiro;AQUACRIA;S43D;CM1304L;Sole;;;Cupimar;;2013;April;26/3/2014;26/4/2014;155.5;168;155.5;8.04;164.57;0;LE-5;ELITE;Skretting;0;0;0;995;154.7225;778;130.704;0;33.58;0;9.5615;6.89296;0;0;17;0;0;0;0;0.25;48.49;1.653;;Feed Type 2015;;Unchecked;;0;0;0;0;1;0;0;2;47.91;6.100853177;4.897914206;0;140-200;140-200;Qualing;;150-200;150-200;1/4/2013;385
Aveiro;AQUACRIA;S43A;CM1304L;Sole;;;Cupimar;;2013;April;3/3/2014;26/3/2014;104.48;108.65;104.48;3.99;118.27;0;LE-3;ELITE;Skretting;0;0;0;3672;383.65056;3657;397.33305;0;0;0;13.68249;48.86283;0;0;15;0;0;0;0;0.17;69;1.488;S ;Feed Type 2015;;Unchecked;;0;0;0;0;0;1;0;1;172.12;4.81399336;6.934319224;0;SUB 140;SUB 140;;;100-150;100-150;1/4/2013;355
Aveiro;AQUACRIA;S43A;CM1304L;Sole;;;Cupimar;;2013;April;26/3/2014;26/4/2014;108.65;117;108.65;7.69;114.27;0;LE-3;ELITE;Skretting;0;0;0;3657;397.33305;3607;422.019;0;0;0;24.68595;14.83884;0;0;54;0;0;0;0;0.24;87;1.488;S ;Feed Type 2015;;Unchecked;;0;0;0;0;0;0;0;2;222.12;6.212434378;6.681878679;0;SUB 140;SUB 140;;;100-150;100-150;1/4/2013;385
Aveiro;AQUACRIA;S43A;CM1304L;Sole;;;Cupimar;;2013;April;26/4/2014;27/5/2014;117;125;117;6.84;121.63;0;LE-3;ELITE;Skretting;0;0;0;3607;422.019;3455;431.875;0;0;0;9.856;-1.78735;0;0;152;0;0;0;0;0.21;95.1;1.582;S ;Feed Type 2015;;Unchecked;;0;0;0;0;0;0;0;2;374.12;10.46369507;6.764668412;0;SUB 140;SUB 140;;;100-150;100-150;1/4/2013;416
Aveiro;AQUACRIA;S43A;CM1304L;Sole;;;Cupimar;;2013;April;27/5/2014;24/6/2014;125;140;125;12;139.87;0;LE-3;ELITE;Skretting;0;0;0;3455;431.875;3353;469.42;0;0;0;37.545;37.10911;0;0;102;0;0;0;0;0.4;68.1;1.593;S ;Feed Type 2015;;Unchecked;;0;0;0;0;0;0;0;2;476.12;13.31651475;6.308442306;0;SUB 140;140-200;;;100-150;100-150;1/4/2013;443
Aveiro;AQUACRIA;S43A;CM1304L;Sole;;;Cupimar;;2013;April;24/6/2014;31/7/2014;140;157;157.14;-0.09;146.85;140;LE-3;ELITE;Skretting;81.7;0;0;3353;469.42;5181;813.417;0;0;236.759;107.238;54.65085;0.761856804;1.494944726;74;0;0;1.13;1.95;0.31;102;0.268;S ;Feed Type 2015;;Unchecked;;0;0;22.97;0;0;1;0;2;806.91;14.38308916;5.77451786;605;140-200;140-200;;;100-150;150-200;1/4/2013;479
Aveiro;AQUACRIA;N43D;CM1304L;Sole;;;Cupimar;;2013;April;29/1/2014;24/2/2014;137.1;144.3;137.1;5.25;163.08;0;LE-5;ELITE;Skretting;0;0;0;995;136.4145;989;142.7127;0;0;0;6.2982;24.87162;0;0;11;0;0;0;0;0.2;31.66;1.717;;Feed Type 2015;;Unchecked;;0;0;0;0;0;1;0;1;47.07;4.778049598;4.997575236;0;SUB 140;140-200;Qualing;;100-150;100-150;1/4/2013;323
Aveiro;AQUACRIA;N43D;CM1304L;Sole;;;Cupimar;;2013;April;24/2/2014;26/3/2014;144.3;159.9;144.3;10.81;174.88;0;LE-5;ELITE;Skretting;0;0;0;989;142.7127;587;93.8613;0;60.84;0;11.9886;20.78186;0;0;2;0;0;0;0;0.34;36.52;1.653;;Feed Type 2015;;Unchecked;;0;0;0;0;2;0;0;2;29.49;5.030877887;4.786881278;0;140-200;140-200;Qualing;;100-150;150-200;1/4/2013;355
Aveiro;AQUACRIA;N43D;CM1304L;Sole;;;Cupimar;;2013;April;26/3/2014;26/4/2014;159.9;174;159.9;8.82;170.59;0;LE-5;ELITE;Skretting;0;0;0;587;93.8613;375;65.25;0;34.77;0;6.1587;4.87995;0;0;12;0;0;0;0;0.27;29.67;1.653;;Feed Type 2015;;Unchecked;;0;0;0;0;1;0;0;2;29.27;7.614662192;4.805105634;0;140-200;140-200;Qualing;;150-200;150-200;1/4/2013;385
Aveiro;AQUACRIA;S13A;CM1304L;Sole;;;Cupimar;;2013;April;26/1/2015;28/1/2015;353.98;353.98;353.98;0;353.98;0;;;;0;0;0;7981;2825.11438;7981;2825.11438;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;315-415;Feed Type 2015;;Unchecked;;0;0;18.73;0;0;1;0;1;1528.6;15.071755;3.131922119;0;300-400;300-400;;;300-400;300-400;1/4/2013;657
Aveiro;AQUACRIA;P2A;CM1304L;Sole;;;Cupimar;;2013;April;18/2/2014;28/2/2014;140.31;150.25;140.31;7.08;145.49;0;LE-3;ELITE;Skretting;0;0;0;3010;422.3331;3010;452.2525;0;0;0;29.9194;15.5918;0;0;0;0;0;0;0;0.68;13.7;1.122;;Feed Type 2015;;Unchecked;;0;0;0;0;0;1;0;1;126.73;4.249091372;4.667438267;0;140-200;140-200;;;100-150;150-200;1/4/2013;327
Aveiro;AQUACRIA;P2A;CM1304L;Sole;;;Cupimar;;2013;April;27/5/2014;24/6/2014;229;255;229;11.35;253.19;0;LE-5;ELITE;Skretting;0;0;0;2943;673.947;2922;745.11;0;0;0;71.163;65.87418;0;0;22;0;0;0;0;0.38;117.5;1.602;;Feed Type 2015;;Unchecked;;0;0;0;0;0;0;0;2;214.73;7.199616432;3.471272995;0;200-300;200-300;;;200-300;200-300;1/4/2013;443
Aveiro;AQUACRIA;P2A;CM1304L;Sole;;;Cupimar;;2013;April;24/6/2014;31/7/2014;255;283;276.43;2.38;277.53;255;LE-5;ELITE;Skretting;81.6;0;0;2922;745.11;2901;820.983;0;0;0;75.873;60.00453;1.075481397;1.359897328;22;0;0;0.28;0.28;0.28;91.8;1.229;;Feed Type 2015;;Unchecked;;0;0;22.97;0;0;0;0;2;235.73;7.903719003;3.261607179;605;200-300;200-300;;;200-300;200-300;1/4/2013;479
Aveiro;AQUACRIA;P2A;CM1304L;Sole;;;Cupimar;;2013;April;31/7/2014;26/8/2014;283;317;301.04;5.3;302.41;283;EFICO Sigma 574 4,5mm;EFICO Sigma;Biomar;73.2;0;0;2901;820.983;2893;917.081;0;0;0;96.098;53.88913;0.761722408;1.358344438;8;0;0;0.32;0.33;0.44;93.6;1.728;;Feed Type 2015;;Unchecked;;0;0;20.34;0;0;0;0;2;243.73;8.171948554;2.999315303;428;200-300;300-400;;;200-300;300-400;1/4/2013;505
Aveiro;AQUACRIA;P2A;CM1304L;Sole;;;Cupimar;;2013;April;26/8/2014;29/9/2014;317;340;345.31;-1.54;342.9;317;EFICO Sigma 574 4,5mm;EFICO Sigma;Biomar;122;0;0;2893;917.081;2860;972.4;0;0;0;55.319;63.613;2.205390553;1.917846981;34;0;0;0.38;0.38;0.21;67.7;1.728;;Feed Type 2015;;Unchecked;;0;0;20.48;0;0;0;0;2;276.73;9.278395451;2.947573308;716;300-400;300-400;;;300-400;300-400;1/4/2013;538
Aveiro;AQUACRIA;S31B;CM1304L;Sole;;;Cupimar;;2013;April;23/12/2014;5/1/2015;122.57;105;123.85;-15.22;123.67;122.57;LE-3;ELITE;Skretting;9.6;0;0;6954;852.35178;6946;729.33;0;0;0;-123.02178;6.66004;-0.078034963;1.441432784;8;0;0;0.09;0.09;-1.19;9.6;0.018;0-150;Feed Type 2015;;Unchecked;;0;0;18.52;0;0;2;0;1;1915.45;21.71047412;10.86204962;229;SUB 140;SUB 140;;;100-150;100-150;1/4/2013;634
Aveiro;AQUACRIA;S31B;CM1304L;Sole;;;Cupimar;;2013;April;5/1/2015;28/1/2015;105;117;112.63;3.88;105.58;105;LE-2;ELITE;Skretting;55.6;0;0;6946;729.33;6920;809.64;0;0;0;80.31;1.2836;0.692317271;43.31567467;26;0;0;0.31;0.33;0.47;51.1;0;0-150;Feed Type 2015;;Unchecked;;0;0;18.67;0;0;0;0;2;1941.45;22.00516849;9.728749706;456;SUB 140;SUB 140;;;100-150;100-150;1/4/2013;657
Aveiro;AQUACRIA;S42D;CM1304L;Sole;;;Cupimar;;2013;April;29/1/2014;24/2/2014;137.1;142.2;137.1;3.72;162.95;0;LE-5;ELITE;Skretting;0;0;0;1000;137.1;995;141.489;0;0;0;4.389;25.03525;0;0;5;0;0;0;0;0.14;31.66;1.717;;Feed Type 2015;;Unchecked;;0;0;0;0;0;1;0;1;41.07;4.168992925;5.048614994;0;SUB 140;140-200;Qualing;;100-150;100-150;1/4/2013;323
Aveiro;AQUACRIA;S42D;CM1304L;Sole;;;Cupimar;;2013;April;24/2/2014;26/3/2014;142.2;157;142.2;10.41;171.84;0;LE-5;ELITE;Skretting;0;0;0;995;141.489;992;155.744;0;0;0;14.255;28.97628;0;0;3;0;0;0;0;0.33;45.27;1.653;;Feed Type 2015;;Unchecked;;0;0;0;0;0;0;0;2;44.07;4.473521261;4.849486105;0;140-200;140-200;Qualing;;100-150;150-200;1/4/2013;355
Aveiro;AQUACRIA;S42D;CM1304L;Sole;;;Cupimar;;2013;April;26/3/2014;26/4/2014;157;169;157;7.64;167.25;0;LE-5;ELITE;Skretting;0;0;0;992;155.744;783;132.327;0;33.7;0;10.283;8.91275;0;0;9;0;0;0;0;0.24;48.49;1.653;;Feed Type 2015;;Unchecked;;0;0;0;0;1;0;0;2;43.76;5.566650978;4.834618427;0;140-200;140-200;Qualing;;150-200;150-200;1/4/2013;385
Aveiro;AQUACRIA;S33A;CM1304L;Sole;3.89;3.9;Cupimar;;2013;April;22/8/2014;26/8/2014;465.17;467;465.87;0.24;467.14;465.17;LE-5;ELITE;Skretting;1.1;0;0;735;341.89995;735;343.245;0;0;0;1.34505;1.44795;0.817813464;0.759694741;0;0;0;0.08;0.08;0.1;2.3;0.718;415-615;Feed Type 2015;;Unchecked;;0;0;19.93;0;0;1;0;1;77.4;10.06017911;1.941898414;39;400-600;400-600;;;400+;400+;1/4/2013;505
Aveiro;AQUACRIA;S33A;CM1304L;Sole;3.9;9.58;Cupimar;;2013;April;26/8/2014;29/9/2014;467;472;478.44;-1.35;465.16;467;LE-5;ELITE;Skretting;48;0;0;735;343.245;1787;843.464;297.57726;0;806.22595;-8.42969;-20.65277;-5.694159572;-2.324143444;10;0;0;-20.12;-6.05;0.03;48;0.63;415-615;Feed Type 2015;;Unchecked;;0;0;20.48;0;0;2;6;2;322.92;13.09775863;1.959387341;572;400-600;400-600;;;400+;400+;1/4/2013;538
Aveiro;AQUACRIA;S33A;CM1304L;Sole;9.58;26.74;Cupimar;;2013;April;29/9/2014;28/10/2014;472;496;495.44;0.11;497.86;472;LE-5;ELITE;Skretting;120.6;0;0;1787;843.464;4744;2353.024;0;0;1448.36;61.2;70.02384;1.970588235;1.722270587;12;0;0;6.97;6.12;0.17;123.6;0.449;415-615;Feed Type 2015;;Unchecked;;0;0;20.85;0;0;2;0;2;623.16;11.14559057;2.036106131;602;400-600;400-600;;;400+;400+;1/4/2013;567
Aveiro;AQUACRIA;S33A;CM1304L;Sole;26.74;27.97;Cupimar;;2013;April;28/10/2014;1/12/2014;496;520;511.03;1.76;511.14;496;LE-5;ELITE;Skretting;173;0;0;4744;2353.024;4733;2461.16;0;0;0;108.136;66.20162;1.599837242;2.613229102;12;0;0;0.21;0.21;0.14;193;0.368;415-615;Feed Type 2015;;Unchecked;;0;0;19.98;0;0;0;0;2;634.16;11.34233217;2.023253432;632;400-600;400-600;;;400+;400+;1/4/2013;600
Aveiro;AQUACRIA;S33A;CM1304L;Sole;27.97;28.11;Cupimar;;2013;April;1/12/2014;5/1/2015;520;527;531.87;-0.92;526.65;520;LE-5;ELITE;Skretting;141.7;0;0;4733;2461.16;4694;2473.738;0;0;0;12.578;10.9351;11.26570202;12.95827199;39;0;0;0.16;0.16;0.04;141.7;0.368;415-615;Feed Type 2015;;Unchecked;;0;0;18.72;0;0;0;0;2;673.16;12.03987058;2.06529956;686;400-600;400-600;;;400+;400+;1/4/2013;634
Aveiro;AQUACRIA;S33A;CM1304L;Sole;28.11;28.85;Cupimar;;2013;April;5/1/2015;28/1/2015;527;543;535.71;1.36;527.72;527;LE-5;ELITE;Skretting;106.1;0;0;4694;2473.738;4675;2538.525;0;0;0;64.787;-6.647;1.637674225;-15.96208816;20;0;0;0.18;0.19;0.13;94.2;0.368;415-615;Feed Type 2015;;Unchecked;;0;0;18.67;0;0;0;0;2;692.16;12.37969698;2.05357699;456;400-600;400-600;;;400+;400+;1/4/2013;657
Aveiro;AQUACRIA;S22A;CM1304L;Sole;;;Cupimar;;2013;April;4/2/2014;25/2/2014;124.55;104.45;124.55;-16.14;134.73;0;LE-3;ELITE;Skretting;0;0;0;2027;252.46285;2019;210.88455;0;0;0;-41.5783;19.55702;0;0;8;0;0;0;0;-0.84;17.79;1.122;S ;Feed Type 2015;;Unchecked;;0;0;0;0;0;2;0;1;81.28;4.061644246;7.135368177;0;SUB 140;SUB 140;;;100-150;100-150;1/4/2013;324
Aveiro;AQUACRIA;S22A;CM1304L;Sole;;;Cupimar;;2013;April;26/3/2014;26/4/2014;104.27;115;104.27;10.29;110;0;LE-3;ELITE;Skretting;0;0;0;4324;450.86348;4163;478.745;0;0;0;27.88152;7.06652;0;0;163;0;0;0;0;0.32;102.2;1.488;S ;Feed Type 2015;;Unchecked;;0;0;0;0;0;0;0;2;394.09;9.175168445;7.199255703;0;SUB 140;SUB 140;;;100-150;100-150;1/4/2013;385
Aveiro;AQUACRIA;S32A;CM1304L;Sole;36.61;46.77;Cupimar;;2013;April;29/8/2014;29/9/2014;184.86;198;196.99;0.51;194.45;184.86;LE-3;ELITE;Skretting;265.8;0;0;17426;3221.37036;20787;4115.826;0;0;694.14676;200.30888;126.51503;1.326950657;2.10093615;216;0;0;1.05;1.54;0.22;265.8;0.033;155-215;Feed Type 2015;;Unchecked;;0;0;20.45;0;0;2;0;1;3427.39;15.06159743;4.914248317;654;140-200;140-200;;;150-200;150-200;1/4/2013;538
Aveiro;AQUACRIA;S32A;CM1304L;Sole;46.77;20.41;Cupimar;;2013;April;29/9/2014;28/10/2014;198;208;212.65;-2.19;195.75;198;LE-3;ELITE;Skretting;168.7;0;0;20787;4115.826;8636;1796.288;2358.36744;0;90.753;-51.92356;-157.71456;-3.249006809;-1.069653937;75;0;0;-0.11;3.28;0.17;175.2;0.02;155-215;Feed Type 2015;;Unchecked;;0;0;20.85;0;0;1;1;2;3550.3;15.24754771;5.058015928;602;140-200;200-300;;;150-200;200-300;1/4/2013;567
Aveiro;AQUACRIA;S32A;CM1304L;Sole;20.41;22.78;Cupimar;;2013;April;28/10/2014;1/12/2014;208;235;221.37;6.16;214.38;208;LE-3;ELITE;Skretting;140.3;0;0;8636;1796.288;8530;2004.55;0;0;0;208.262;32.3734;0.673670665;4.333804914;111;0;0;0.22;0.23;0.36;155.1;0.018;155-215;Feed Type 2015;;Unchecked;;0;0;19.98;0;0;0;0;2;3656.3;15.70278813;4.823178063;632;200-300;200-300;;;200-300;200-300;1/4/2013;600
Aveiro;AQUACRIA;S54D;CM1304L;Sole;;;Cupimar;;2013;April;20/2/2014;25/2/2014;221.2;199.07;221.2;-10;225.8;0;LE-5;ELITE;Skretting;0;0;0;1589;351.4868;1589;316.32223;0;0;0;-35.16457;7.3094;0;0;0;0;0;0;0;-2.11;15;1.717;;Feed Type 2015;;Unchecked;;0;0;0;0;0;1;0;1;57.98;3.702426564;3.427368492;0;200-300;140-200;;;200-300;150-200;1/4/2013;324
Aveiro;AQUACRIA;N42D;CM1304L;Sole;;;Cupimar;;2013;April;29/1/2014;24/2/2014;137.1;144.4;137.1;5.32;162.87;0;LE-5;ELITE;Skretting;0;0;0;1000;137.1;999;144.2556;0;0;0;7.1556;25.60713;0;0;1;0;0;0;0;0.2;31.66;1.717;;Feed Type 2015;;Unchecked;;0;0;0;0;0;1;0;1;37.07;3.762955143;4.934674219;0;SUB 140;140-200;Qualing;;100-150;100-150;1/4/2013;323
Aveiro;AQUACRIA;N42D;CM1304L;Sole;;;Cupimar;;2013;April;24/2/2014;26/3/2014;144.4;161.1;144.4;11.57;174.66;0;LE-5;ELITE;Skretting;0;0;0;999;144.2556;595;95.8545;0;61.1;0;12.6989;20.7671;0;0;4;0;0;0;0;0.36;36.52;1.653;;Feed Type 2015;;Unchecked;;0;0;0;0;2;0;0;2;25.28;4.28634406;4.704257129;0;140-200;140-200;Qualing;;100-150;150-200;1/4/2013;355
Aveiro;AQUACRIA;N42D;CM1304L;Sole;;;Cupimar;;2013;April;26/3/2014;26/4/2014;161.1;171;161.1;6.15;171.67;0;LE-5;ELITE;Skretting;0;0;0;595;95.8545;380;64.98;0;34.28;0;3.4055;3.6601;0;0;15;0;0;0;0;0.19;29.67;1.653;;Feed Type 2015;;Unchecked;;0;0;0;0;1;0;0;2;28.58;7.356878089;4.884479093;0;140-200;140-200;Qualing;;150-200;150-200;1/4/2013;385
Aveiro;AQUACRIA;N61B;CM1304L;Sole;;;Cupimar;;2013;April;7/5/2014;27/5/2014;70;147;70;110;74.7;0;LE-2;ELITE;Skretting;0;0;0;3491;244.37;3460;508.62;0;0;0;264.25;14.092;0;0;31;0;0;0;0;3.71;15.65;1.662;XS;Feed Type 2015;;Unchecked;;0;0;0;0;0;1;0;1;260;7.38026234;5.245244943;0;SUB 140;140-200;;;50-100;100-150;1/4/2013;416
Aveiro;AQUACRIA;N61B;CM1304L;Sole;;;Cupimar;;2013;April;27/5/2014;24/6/2014;147;156;147;6.12;175.01;0;LE-3;ELITE;Skretting;0;0;0;3460;508.62;7805;1217.58;0;0;802.55335;-93.59335;54.7797;0;0;78;0;0;0;0;0.21;91.8;1.593;XS;Feed Type 2015;;Unchecked;;0;0;0;0;0;1;0;2;782.76;9.606739298;5.53633238;0;140-200;140-200;;;100-150;150-200;1/4/2013;443
Aveiro;AQUACRIA;N61B;CM1304L;Sole;;;Cupimar;;2013;April;24/6/2014;31/7/2014;156;177;162.51;8.92;162.9;156;LE-3;ELITE;Skretting;56.7;0;0;7805;1217.58;7678;1359.006;0;0;0;141.426;33.1662;0.40091638;1.709571793;135;0;0;0.12;0.12;0.34;85.1;0.268;XS;Feed Type 2015;;Unchecked;;0;0;22.97;0;0;0;0;2;909.76;11.16539826;4.943005164;605;140-200;140-200;;;150-200;150-200;1/4/2013;479
Aveiro;AQUACRIA;S65A;CM1304L;Sole;22.63;23.71;Cupimar;;2013;April;13/1/2015;28/1/2015;400.81;421;408.78;2.99;408.8;400.81;LE-5;ELITE;Skretting;70.4;0;0;4968;1991.22408;4955;2086.055;0;0;0;94.83092;34.37992;0.742373901;2.047706917;15;0;0;0.23;0.23;0.33;55.3;0.368;315-415;Feed Type 2015;;Unchecked;;0;0;18.71;0;0;1;0;1;791.14;15.37325527;2.552907864;304;400-600;400-600;;;400+;400+;1/4/2013;657
Aveiro;AQUACRIA;S44A;CM1304L;Sole;;;Cupimar;;2013;April;21/2/2014;25/2/2014;151.61;126.7;151.61;-16.43;136.27;0;LE-5;ELITE;Skretting;0;0;0;3261;494.40021;3252;412.0284;0;0;0;-82.37181;-51.25017;0;0;37;0;0;0;0;-4.49;7;1.717;;Feed Type 2015;;Unchecked;;0;0;0;0;0;2;0;1;197.1;5.2424535;6.862659359;0;140-200;SUB 140;;;150-200;100-150;1/4/2013;324
Aveiro;AQUACRIA;S44A;CM1304L;Sole;;;Cupimar;;2013;April;25/2/2014;26/3/2014;126.7;136.57;126.7;7.79;145.08;0;LE-3;ELITE;Skretting;0;0;0;3252;412.0284;3225;440.43825;0;0;0;28.40985;55.8546;0;0;27;0;0;0;0;0.26;46.5;1.488;;Feed Type 2015;;Unchecked;;0;0;0;0;0;0;0;2;224.1;5.960597815;6.566996037;0;SUB 140;SUB 140;;;100-150;100-150;1/4/2013;355
Aveiro;AQUACRIA;S44A;CM1304L;Sole;;;Cupimar;;2013;April;26/3/2014;26/4/2014;136.57;149;136.57;9.1;143.19;0;LE-5;ELITE;Skretting;0;0;0;3225;440.43825;3159;470.691;0;0;0;30.25275;11.89896;0;0;66;0;0;0;0;0.28;51.4;1.653;;Feed Type 2015;;Unchecked;;0;0;0;0;0;0;0;2;290.1;7.716061697;6.305978901;0;SUB 140;140-200;;;100-150;100-150;1/4/2013;385
Aveiro;AQUACRIA;S44A;CM1304L;Sole;;;Cupimar;;2013;April;26/4/2014;27/5/2014;149;163;149;9.4;154.55;0;LE-3;ELITE;Skretting;0;0;0;3159;470.691;3096;504.648;0;0;0;33.957;7.7958;0;0;67;0;0;0;0;0.29;54.2;1.582;;Feed Type 2015;;Unchecked;;0;0;0;0;0;0;0;2;353.1;9.391731765;6.050177988;0;140-200;140-200;;;100-150;150-200;1/4/2013;416
Aveiro;AQUACRIA;S44A;CM1304L;Sole;;;Cupimar;;2013;April;27/5/2014;24/6/2014;163;177;163;8.59;181.75;0;LE-3;ELITE;Skretting;0;0;0;3096;504.648;3034;537.018;0;0;0;32.37;46.7815;0;0;62;0;0;0;0;0.29;77.85;1.593;;Feed Type 2015;;Unchecked;;0;0;0;0;0;0;0;2;415.1;11.0408039;5.814557525;0;140-200;140-200;;;150-200;150-200;1/4/2013;443
Aveiro;AQUACRIA;S44A;CM1304L;Sole;;;Cupimar;;2013;April;24/6/2014;31/7/2014;177;199;202.41;-1.68;199.19;177;LE-3;ELITE;Skretting;88;0;0;3034;537.018;2943;585.657;0;0;0;48.639;49.19817;1.809247723;1.788684417;91;0;0;0.42;0.42;0.32;109.7;0.268;;Feed Type 2015;;Unchecked;;0;0;22.97;0;0;0;0;2;506.1;13.46121622;5.465983493;605;140-200;140-200;;;150-200;150-200;1/4/2013;479
Aveiro;AQUACRIA;S42B;CM1304L;Sole;;;Cupimar;;2013;April;29/8/2014;29/9/2014;52.98;100;74.22;34.73;95.68;52.98;LE-2;ELITE;Skretting;15.3;0;0;657;34.80786;1102;110.2;0;0;62.51082;12.88132;8.12068;1.187766471;1.884078673;66;0;0;4.42;6.74;2.05;14.4;0;0-70;Feed Type 2015;;Unchecked;;0;0;20.45;0;0;3;0;1;279.41;17.95647927;8.82177536;593;SUB 140;SUB 140;;;50-100;100-150;1/4/2013;538
