Region;Site;Unit;Batch;Species;Hatchery;Lot Quality;Origin Year;Origin Month;From;To;Start Av. Wt.;End Av.Wt.;Model End Av. Wt. Act. Feed;Av. Wt. Deviation (%);Av. Wt. Before Sampl.;Model End Av. Wt. Sugg. Feed;Actual Feed;Feed Category;Supplier;Period Feed Qty;Suggested Feed Qty;Feed Deviation (%);Opening Fish No;Opening Biomass;Closing Fish No;Closing Biomass;Harvest Biomass;Given Biomass;Taken Biomass;Biomass Produced;Biomass Produced Before Sampl.;FCR Period;FCR Before Sampl.;Mortality No;Model Mortality No;Mortality Deviation (%);SFR Period (%);SFR Period (%) Before Sampl.;SGR Period (%);Max Feed Qty;Food Price;Grading;Feeding Policy;Group Tag;Vaccinated;Feeder;Feeding Rate (Kg / Hour);Fastings No;Avg. Temp.;Avg. Oxygene;Transfer - (No);Transfer + (No);Harvest (No);Sampling (No);LTD Mortality No;LTD Mortality %;LTD Econ. FCR;Period Thermal Age;Experimental;Final Harvest
Aveiro;AQUACRIA;S62B;SS1108L;Sole;Stolt Sea Farm;;2011;August;26/4/2014;27/5/2014;119;123;119;3.36;128.24;0;LE-3;ELITE;Skretting;0;0;0;6272;746.37;6252;769;0;0;0;22.63;55.39;0;0;20;0;0;0;0;0.11;80.35;1.58;;Feed Type 2015;;Unchecked;;0;0;0;0;0;0;0;2;613.58;2.25;7.71;0;;YES
Aveiro;AQUACRIA;S62C;SS1109L;Sole;Stolt Sea Farm;;2011;September;26/4/2014;27/5/2014;134;131;134;-2.24;144.68;0;LE-3;ELITE;Skretting;0;0;0;1286;172.32;1252;164.01;0;0;0;-8.31;8.82;0;0;37;0;0;0;0;-0.07;19.1;1.58;;Feed Type 2015;;Unchecked;;0;0;0;0;0;0;0;2;259.43;2.67;11.3;0;;YES
Aveiro;AQUACRIA;S63A;SS1204L;Sole;Stolt Sea Farm;;2012;April;26/4/2014;27/5/2014;358;356;358;-0.56;368.89;0;LE-5;ELITE;Skretting;0;0;0;3501;1253.36;3728;1327.17;0;226.43;303.03;-2.79;45.27;0;0;35;0;0;0;0;-0.02;174.9;1.6;L ;Feed Type 2015;;Unchecked;;0;0;0;0;3;3;0;2;300.85;8.79;1.49;0;;YES
Aveiro;AQUACRIA;S63B;SS1204L;Sole;Stolt Sea Farm;;2012;April;26/4/2014;27/5/2014;262;257;262;-1.91;276.13;0;LE-5;ELITE;Skretting;0;0;0;4820;1262.84;4726;1214.58;0;0;0;-48.26;42.15;0;0;94;0;0;0;0;-0.06;204.5;1.6;M ;Feed Type 2015;;Unchecked;;0;0;0;0;0;0;0;2;480.82;9.32;2.51;0;;YES
Aveiro;AQUACRIA;S64A;SS1204L;Sole;Stolt Sea Farm;;2012;April;26/4/2014;27/5/2014;359;354;359;-1.39;368.1;0;LE-5;ELITE;Skretting;0;0;0;6178;2217.9;9268;3280.87;0;0;1100.19;-37.22;93.45;0;0;44;0;0;0;0;-0.05;323.8;1.6;L ;Feed Type 2015;;Unchecked;;0;0;0;0;0;3;0;2;840.42;6.92;2.13;0;;YES
Aveiro;AQUACRIA;N61A;CM1304L;Sole;Cupimar;;2013;April;7/5/2014;27/5/2014;216;221;216;2.31;224.71;0;LE-5;ELITE;Skretting;0;0;0;2628;567.65;2580;570.18;0;0;0;2.53;12.1;0;0;48;0;0;0;0;0.11;58.7;1.6;L ;Feed Type 2015;;Unchecked;;0;0;0;0;0;1;0;1;262.02;9.79;3.78;0;;
Aveiro;AQUACRIA;N61B;CM1304L;Sole;Cupimar;;2013;April;7/5/2014;27/5/2014;70;147;70;110;74.7;0;LE-2;ELITE;Skretting;0;0;0;3491;244.37;3460;508.62;0;0;0;264.25;14.09;0;0;31;0;0;0;0;3.71;15.65;1.66;XS;Feed Type 2015;;Unchecked;;0;0;0;0;0;1;0;1;260;7.38;5.25;0;;
Aveiro;AQUACRIA;S51A;SE1210L;Sole;Safiestela;;2013;November;7/5/2014;27/5/2014;55.49;66;55.49;18.94;60.79;0;LE-2;ELITE;Skretting;0;0;0;9602;532.81;9594;633.2;0;0;0;100.39;50.4;0;0;10;0;0;0;0;0.87;116.5;1.66;;Feed Type 2015;;Unchecked;;0;0;0;0;0;1;0;1;270.04;2.74;2;0;;
Aveiro;AQUACRIA;S51B;SE1210L;Sole;Safiestela;;2013;November;7/5/2014;27/5/2014;92.71;97;92.71;4.63;99.05;0;LE-3;ELITE;Skretting;0;0;0;8413;779.97;10711;1038.97;0;0;217.87;41.13;63.09;0;0;21;0;0;0;0;0.23;162.2;1.58;;Feed Type 2015;;Unchecked;;0;0;0;0;0;2;0;1;251.31;2.29;1.41;0;;
Aveiro;AQUACRIA;S65A;SS1204L;Sole;Stolt Sea Farm;;2012;April;26/4/2014;24/6/2014;459;500;459;8.93;507.26;0;LE-5;ELITE;Skretting;0;0;0;4704;2159.14;3762;1881;0;949.69;516.41;155.14;182.46;0;0;88;0;0;0;0;0.15;466;1.6;615-815;Feed Type 2015;;Unchecked;;0;0;0;0;10;10;0;2;495.84;8.6;1.51;0;;YES
Aveiro;AQUACRIA;N41A;SE1207L;Sole;Safiestela;;2013;August;27/5/2014;24/6/2014;102;120;102;17.65;114.38;0;LE-3;ELITE;Skretting;0;0;0;14630;1492.26;14599;1751.88;0;0;0;259.62;177.57;0;0;31;0;0;0;0;0.58;274.14;1.59;;Feed Type 2015;;Unchecked;;0;0;0;0;0;0;0;2;384.74;2.7;1.48;0;;
Aveiro;AQUACRIA;N43A;SE1205L;Sole;Safiestela;;2013;August;27/5/2014;24/6/2014;146;154;146;5.48;160.96;0;LE-3;ELITE;Skretting;0;0;0;8610;1257.06;8526;1313;0;0;0;55.94;115.28;0;0;84;0;0;0;0;0.19;174.1;1.59;;Feed Type 2015;;Unchecked;;0;0;0;0;0;0;0;2;737.21;7.95;3.51;0;;
Aveiro;AQUACRIA;N44A;SE1207L;Sole;Safiestela;;2013;August;27/5/2014;24/6/2014;70;76;70;8.57;80.91;0;LE-2;ELITE;Skretting;0;0;0;15898;1112.86;15873;1206.35;0;0;0;93.49;171.42;0;0;28;0;0;0;0;0.29;232.6;1.65;;Feed Type 2015;;Unchecked;;0;0;0;0;0;0;0;2;442.98;2.86;2.18;0;;
Aveiro;AQUACRIA;N45A;SE1207L;Sole;Safiestela;;2013;August;27/5/2014;24/6/2014;114;129;114;13.16;127.17;0;LE-3;ELITE;Skretting;0;0;0;13985;1594.29;13966;1801.61;0;0;0;207.32;181.77;0;0;19;0;0;0;0;0.44;281;1.59;;Feed Type 2015;;Unchecked;;0;0;0;0;0;0;0;2;376.13;2.76;1.32;0;;
Aveiro;AQUACRIA;N45B;SE1205L;Sole;Safiestela;;2013;August;27/5/2014;24/6/2014;181;197;181;8.84;197.62;0;LE-3;ELITE;Skretting;0;0;0;2981;539.56;2940;579.18;0;0;0;39.62;41.44;0;0;41;0;0;0;0;0.3;67.25;1.59;;Feed Type 2015;;Unchecked;;0;0;0;0;0;0;0;2;235.78;7.42;2.61;0;;
Aveiro;AQUACRIA;N61A;CM1304L;Sole;Cupimar;;2013;April;27/5/2014;24/6/2014;221;243;221;9.95;238.92;0;LE-5;ELITE;Skretting;0;0;0;2580;570.18;4454;1082.32;0;0;442.98;69.17;50.99;0;0;74;0;0;0;0;0.34;112.3;1.6;L ;Feed Type 2015;;Unchecked;;0;0;0;0;0;1;0;2;630.35;13.2;3.7;0;;
Aveiro;AQUACRIA;N61B;CM1304L;Sole;Cupimar;;2013;April;27/5/2014;24/6/2014;147;156;147;6.12;175.01;0;LE-3;ELITE;Skretting;0;0;0;3460;508.62;7805;1217.58;0;0;802.55;-93.59;54.78;0;0;78;0;0;0;0;0.21;91.8;1.59;XS;Feed Type 2015;;Unchecked;;0;0;0;0;0;1;0;2;782.76;9.61;5.54;0;;
Aveiro;AQUACRIA;N63A;SS1112L;Sole;Stolt Sea Farm;;2011;December;27/5/2014;24/6/2014;113;127;113;12.39;122.13;0;LE-3;ELITE;Skretting;0;0;0;16129;1822.58;11829;1502.28;476.77;0;0;156.47;98.87;0;0;81;0;0;0;0;0.42;222.7;1.59;;Feed Type 2015;;Unchecked;;0;0;0;0;0;0;2;2;2162.61;10.01;4.22;0;;YES
Aveiro;AQUACRIA;P1A;CM1304L;Sole;Cupimar;;2013;April;27/5/2014;24/6/2014;179;199;179;11.17;200.63;0;LE-3;ELITE;Skretting;0;0;0;3618;647.62;3602;716.8;0;0;0;69.18;75.05;0;0;16;0;0;0;0;0.38;109.6;1.59;;Feed Type 2015;;Unchecked;;0;0;0;0;0;0;0;2;229.78;6.31;4.33;0;;
Aveiro;AQUACRIA;P1B;SS1204L;Sole;Stolt Sea Farm;;2012;April;27/5/2014;24/6/2014;240;257;240;7.08;263.7;0;LE-5;ELITE;Skretting;0;0;0;2157;517.68;2153;553.32;0;0;0;35.64;50.07;0;0;5;0;0;0;0;0.24;84.9;1.6;;Feed Type 2015;;Unchecked;;0;0;0;0;0;0;0;2;179.27;6.85;3.02;0;;YES
Aveiro;AQUACRIA;P2A;CM1304L;Sole;Cupimar;;2013;April;27/5/2014;24/6/2014;229;255;229;11.35;253.19;0;LE-5;ELITE;Skretting;0;0;0;2943;673.95;2922;745.11;0;0;0;71.16;65.87;0;0;22;0;0;0;0;0.38;117.5;1.6;;Feed Type 2015;;Unchecked;;0;0;0;0;0;0;0;2;214.73;7.2;3.47;0;;
Aveiro;AQUACRIA;P2B;SS1204L;Sole;Stolt Sea Farm;;2012;April;27/5/2014;24/6/2014;319;337;319;5.64;346.19;0;LE-5;ELITE;Skretting;0;0;0;2668;851.09;2659;896.08;0;0;0;44.99;69.43;0;0;9;0;0;0;0;0.2;120.3;1.6;;Feed Type 2015;;Unchecked;;0;0;0;0;0;0;0;2;201.69;6.28;2.44;0;;YES
Aveiro;AQUACRIA;P3A;CM1304L;Sole;Cupimar;;2013;April;27/5/2014;24/6/2014;291;323;291;11;317.1;0;LE-5;ELITE;Skretting;0;0;0;3363;978.63;3347;1081.08;0;0;0;102.45;82.7;0;0;16;0;0;0;0;0.37;145.6;1.6;;Feed Type 2015;;Unchecked;;0;0;0;0;0;0;0;2;209.65;6.2;2.78;0;;
Aveiro;AQUACRIA;P3B;SS1204L;Sole;Stolt Sea Farm;;2012;April;27/5/2014;24/6/2014;427;473;427;10.77;458.84;0;LE-5;ELITE;Skretting;0;0;0;1097;468.42;1091;516.04;0;0;0;47.62;32.18;0;0;6;0;0;0;0;0.37;57.9;1.6;;Feed Type 2015;;Unchecked;;0;0;0;0;0;0;0;2;81.5;6.19;1.82;0;;YES
Aveiro;AQUACRIA;S24A;SS1204L;Sole;Stolt Sea Farm;;2012;April;27/5/2014;24/6/2014;270;285;270;5.56;289.63;0;LE-5;ELITE;Skretting;0;0;0;10052;2714.04;9910;2824.35;0;0;0;110.31;156.19;0;0;143;0;0;0;0;0.19;322.3;1.6;M ;Feed Type 2015;;Unchecked;;0;0;0;0;0;0;0;2;996.91;8.14;2.66;0;;YES
Aveiro;AQUACRIA;S25A;SS1112L;Sole;Stolt Sea Farm;;2011;December;27/5/2014;24/6/2014;151;156;151;3.31;167.91;0;LE-5;ELITE;Skretting;0;0;0;2561;386.71;2508;391.25;0;0;0;4.54;34.41;0;0;53;0;0;0;0;0.12;51.85;1.6;;Feed Type 2015;;Unchecked;;0;0;0;0;0;0;0;2;402.01;11.64;3.86;0;;YES
Aveiro;AQUACRIA;S25B;SS1112L;Sole;Stolt Sea Farm;;2011;December;27/5/2014;24/6/2014;183;192;183;4.92;198.48;0;LE-5;ELITE;Skretting;0;0;0;8706;1593.2;8588;1648.9;0;3.88;0;59.58;115.23;0;0;99;0;0;0;0;0.17;190.75;1.6;;Feed Type 2015;;Unchecked;;0;0;0;0;1;0;0;2;1169.08;10.04;3.32;0;;YES
Aveiro;AQUACRIA;S34A;SS1204L;Sole;Stolt Sea Farm;;2012;April;27/5/2014;24/6/2014;223;235;223;5.38;246.06;0;LE-5;ELITE;Skretting;0;0;0;8289;1848.45;8237;1935.7;0;0;0;87.25;178.35;0;0;58;0;0;0;0;0.19;308.85;1.6;S ;Feed Type 2015;;Unchecked;;0;0;0;0;0;0;0;2;645.74;6.78;3.03;0;;YES
Aveiro;AQUACRIA;S35A;SS1112L;Sole;Stolt Sea Farm;;2011;December;27/5/2014;24/6/2014;262;276;262;5.34;288.65;0;LE-5;ELITE;Skretting;0;0;0;4160;1089.92;4143;1143.47;0;0;0;53.55;105.96;0;0;20;0;0;0;0;0.19;180.9;1.6;M ;Feed Type 2015;;Unchecked;;0;0;0;0;0;0;0;2;590.33;9.3;2.38;0;;YES
Aveiro;AQUACRIA;S41A;SE1207L;Sole;Safiestela;;2013;August;27/5/2014;24/6/2014;78;81;78;3.85;87.55;0;LE-3;ELITE;Skretting;0;0;0;37910;2956.98;37874;3067.79;0;0;0;110.81;358.89;0;0;36;0;0;0;0;0.13;310.8;1.59;;Feed Type 2015;;Unchecked;;0;0;0;0;0;0;0;2;854.75;2.29;2.05;0;;
Aveiro;AQUACRIA;S42A;CM1304L;Sole;Cupimar;;2013;April;27/5/2014;24/6/2014;173;183;173;5.78;190.51;0;LE-3;ELITE;Skretting;0;0;0;4054;701.34;4018;735.29;0;0;0;33.95;64.13;0;0;36;0;0;0;0;0.2;97.4;1.59;M ;Feed Type 2015;;Unchecked;;0;0;0;0;0;0;0;2;444.8;10.73;4.71;0;;
Aveiro;AQUACRIA;S42B;CM1304L;Sole;Cupimar;;2013;April;27/5/2014;24/6/2014;242;269;242;11.16;262.43;0;LE-5;ELITE;Skretting;0;0;0;4265;1032.13;4241;1140.83;0;0;0;108.7;80.84;0;0;25;0;0;0;0;0.38;146.3;1.6;S ;Feed Type 2015;;Unchecked;;0;0;0;0;0;0;0;2;251.55;5.98;3.06;0;;
Aveiro;AQUACRIA;S42C;SE1210L;Sole;Safiestela;;2013;November;27/5/2014;24/6/2014;44;55;44;25;52.48;0;LE-2;ELITE;Skretting;0;0;0;10111;444.88;10068;553.74;0;0;0;108.86;83.48;0;0;45;0;0;0;0;0.8;69.4;1.65;;Feed Type 2015;;Unchecked;;0;0;0;0;0;0;0;2;1651.92;14.1;3.28;0;;
Aveiro;AQUACRIA;S43A;CM1304L;Sole;Cupimar;;2013;April;27/5/2014;24/6/2014;125;140;125;12;139.87;0;LE-3;ELITE;Skretting;0;0;0;3455;431.88;3353;469.42;0;0;0;37.55;37.11;0;0;102;0;0;0;0;0.4;68.1;1.59;S ;Feed Type 2015;;Unchecked;;0;0;0;0;0;0;0;2;476.12;13.32;6.31;0;;
Aveiro;AQUACRIA;S44A;CM1304L;Sole;Cupimar;;2013;April;27/5/2014;24/6/2014;163;177;163;8.59;181.75;0;LE-3;ELITE;Skretting;0;0;0;3096;504.65;3034;537.02;0;0;0;32.37;46.78;0;0;62;0;0;0;0;0.29;77.85;1.59;;Feed Type 2015;;Unchecked;;0;0;0;0;0;0;0;2;415.1;11.04;5.81;0;;
Aveiro;AQUACRIA;S45A;CM1304L;Sole;Cupimar;;2013;April;27/5/2014;24/6/2014;271;282;271;4.06;292.61;0;LE-5;ELITE;Skretting;0;0;0;3334;903.51;3299;930.32;0;0;0;26.8;61.81;0;0;35;0;0;0;0;0.14;120.45;1.6;;Feed Type 2015;;Unchecked;;0;0;0;0;0;0;0;2;258.56;7.64;3.06;0;;
Aveiro;AQUACRIA;S45B;CM1304L;Sole;Cupimar;;2013;April;27/5/2014;24/6/2014;274;280;274;2.19;292.7;0;LE-5;ELITE;Skretting;0;0;0;2845;779.53;2803;784.84;0;0;0;5.31;40.91;0;0;42;0;0;0;0;0.08;89.2;1.6;;Feed Type 2015;;Unchecked;;0;0;0;0;0;0;0;2;267.4;9.16;3.12;0;;
Aveiro;AQUACRIA;S54C;CM1304L;Sole;Cupimar;;2013;April;27/5/2014;24/6/2014;201;230;201;14.43;219.42;0;LE-5;ELITE;Skretting;0;0;0;1555;312.56;1528;351.44;0;0;0;38.89;22.72;0;0;31;0;0;0;0;0.48;47.9;1.6;;Feed Type 2015;;Unchecked;;0;0;0;0;0;0;0;2;118.98;7.6;3.88;0;;
Aveiro;AQUACRIA;S62A;SS1106L;Sole;Stolt Sea Farm;;2011;June;27/5/2014;24/6/2014;131;139;131;6.11;149.3;0;LE-3;ELITE;Skretting;0;0;0;5339;699.41;5278;733.64;0;0;0;34.23;88.6;0;0;63;0;0;0;0;0.21;133.1;1.59;;Feed Type 2015;;Unchecked;;0;0;0;0;0;0;0;2;1068.5;5.4;9.05;0;;YES
Aveiro;AQUACRIA;S62B;SS1108L;Sole;Stolt Sea Farm;;2011;August;27/5/2014;24/6/2014;123;134;123;8.94;135.37;0;LE-3;ELITE;Skretting;0;0;0;6252;769;6224;834.02;0;0;0;65.02;73.55;0;0;28;0;0;0;0;0.31;101.7;1.59;;Feed Type 2015;;Unchecked;;0;0;0;0;0;0;0;2;641.58;2.35;7.62;0;;YES
Aveiro;AQUACRIA;S62C;SS1109L;Sole;Stolt Sea Farm;;2011;September;27/5/2014;24/6/2014;131;139;131;6.11;145.12;0;LE-3;ELITE;Skretting;0;0;0;1252;164.01;1240;172.36;0;0;0;8.35;15.94;0;0;21;0;0;0;0;0.21;23.3;1.59;;Feed Type 2015;;Unchecked;;0;0;0;0;0;0;0;2;271.43;2.79;11.26;0;;YES
Aveiro;AQUACRIA;S63A;SS1204L;Sole;Stolt Sea Farm;;2012;April;27/5/2014;24/6/2014;356;372;356;4.49;384.33;0;LE-5;ELITE;Skretting;0;0;0;3728;1327.17;3370;1253.64;0;275.26;155.3;46.43;87.98;0;0;52;0;0;0;0;0.16;176.3;1.6;L ;Feed Type 2015;;Unchecked;;0;0;0;0;3;3;0;2;346.61;10.19;1.56;0;;YES
Aveiro;AQUACRIA;S63B;SS1204L;Sole;Stolt Sea Farm;;2012;April;27/5/2014;24/6/2014;257;270;257;5.06;279.27;0;LE-5;ELITE;Skretting;0;0;0;4726;1214.58;4672;1261.44;0;0;0;46.86;90.17;0;0;57;0;0;0;0;0.18;173.3;1.6;M ;Feed Type 2015;;Unchecked;;0;0;0;0;0;0;0;2;534.82;10.37;2.55;0;;YES
Aveiro;AQUACRIA;N22A;SE1211L;Sole;Safiestela;;2012;April;13/6/2014;24/6/2014;185.31;177;185.31;-4.48;186.7;0;LE-3;ELITE;Skretting;0;0;0;4371;809.99;8439;1493.7;0;0;737.54;-53.83;28.03;0;0;69;0;0;0;0;-0.42;65.8;1.59;S ;Feed Type 2015;;Unchecked;;0;0;0;0;0;2;0;1;476.45;4.87;4.29;0;;
Aveiro;AQUACRIA;S22B;SE1211L;Sole;Safiestela;;2012;April;17/6/2014;24/6/2014;126.27;110;126.27;-12.89;116.63;0;LE-3;ELITE;Skretting;0;0;0;3477;439.04;16731;1840.41;0;0;1508.47;-107.1;3.82;0;0;211;0;0;0;0;-1.97;40.9;1.59;XS;Feed Type 2015;;Unchecked;;0;0;0;0;0;3;0;1;1093.74;5.85;6.45;0;;
Aveiro;AQUACRIA;J03;SS1204L;Sole;Stolt Sea Farm;;2012;April;26/6/2014;2/7/2014;508.41;380.69;508.41;-25.12;464.19;0;;;;0;0;0;250;127.1;300;114.21;79.8;40.38;114.21;-6.92;18.13;0;0;0;0;0;0;0;-4.82;;0;XL;Feed Type 2015;;Unchecked;;0;0;0;0;1;2;3;1;43.11;9.96;1.57;0;;YES
Aveiro;AQUACRIA;P3B;SS1204L;Sole;Stolt Sea Farm;;2012;April;24/6/2014;16/7/2014;473;473;481.24;-1.71;491.32;473;LE-5;ELITE;Skretting;19.1;0;0;1091;516.04;354;167.44;0;344;0;-4.6;1.88;-4.15;10.14;1;0;0;21.24;-50.11;0;33.6;1.23;;Feed Type 2015;;Unchecked;;0;0;20.66;0;3;0;0;2;26.63;6.26;1.88;269;;YES
Aveiro;AQUACRIA;N21A;SE1211L;Sole;Safiestela;;2012;April;24/6/2014;31/7/2014;100;124;115.96;6.93;114.06;100;LE-2;ELITE;Skretting;306.7;0;0;18466;1846.6;18211;2258.16;0;0;0;411.56;230.55;0.75;1.33;261;0;0;0.41;0.42;0.58;378.5;0.85;XS;Feed Type 2015;;Unchecked;;0;0;22.97;0;0;0;0;2;1322.62;6.9;5.47;605;;YES
Aveiro;AQUACRIA;N22A;SE1211L;Sole;Safiestela;;2012;April;24/6/2014;31/7/2014;177;204;195.27;4.47;194.21;177;LE-3;ELITE;Skretting;243.7;0;0;8439;1493.7;11415;2328.66;0;0;549.89;285.06;173.31;0.85;1.41;73;0;0;1.03;1.5;0.38;300.4;0.27;S ;Feed Type 2015;;Unchecked;;0;0;22.97;0;0;1;0;2;739.92;5.54;3.84;605;;
Aveiro;AQUACRIA;N24A;SE1211L;Sole;Safiestela;;2012;April;24/6/2014;31/7/2014;251;292;274.44;6.4;275.13;251;LE-5;ELITE;Skretting;400.1;0;0;11714;2940.21;12977;3789.28;0;0;338.85;510.22;291.3;0.78;1.37;117;0;0;0.54;0.72;0.41;524.7;1.23;M ;Feed Type 2015;;Unchecked;;0;0;22.97;0;0;1;0;2;768.72;5.42;2.62;605;;
Aveiro;AQUACRIA;N25A;SE1304L;Sole;Safiestela;;2014;April;24/6/2014;31/7/2014;98;136;121.24;12.17;119.6;98;LE-3;ELITE;Skretting;364.4;0;0;18169;1780.56;12350;1679.6;0;704.15;0;603.19;400.65;0.6;0.91;80;0;0;-0.1;-0.46;0.89;500.2;0.27;;Feed Type 2015;;Unchecked;;0;0;22.97;0;12;0;0;2;148.62;1.19;1.08;605;;
Aveiro;AQUACRIA;N31A;SE1304L;Sole;Safiestela;;2014;April;24/6/2014;31/7/2014;48;72;60.27;19.46;60.85;48;LE-2;ELITE;Skretting;421.6;0;0;32157;1543.54;32073;2309.26;0;0;0;765.72;408.11;0.55;1.03;84;0;0;0.6;0.66;1.1;527.2;0.85;;Feed Type 2015;;Unchecked;;0;0;22.97;0;0;0;0;2;168.97;0.52;1.06;605;;
Aveiro;AQUACRIA;N34A;SE1304L;Sole;Safiestela;;2014;April;24/6/2014;31/7/2014;70;95;86.14;10.29;85.42;70;LE-2;ELITE;Skretting;376.4;0;0;22645;1585.15;22560;2143.2;0;0;0;558.05;341.93;0.67;1.1;85;0;0;0.55;0.58;0.83;468.7;0.85;;Feed Type 2015;;Unchecked;;0;0;22.97;0;0;0;0;2;181;0.8;0.97;605;;
Aveiro;AQUACRIA;N35A;SE1304L;Sole;Safiestela;;2014;March;24/6/2014;31/7/2014;109;144;129.64;11.08;128.09;109;LE-3;ELITE;Skretting;254.6;0;0;11617;1266.25;11587;1668.53;0;0;0;402.28;217.93;0.63;1.17;30;0;0;0.47;0.5;0.75;330.4;0.27;;Feed Type 2015;;Unchecked;;0;0;22.97;0;0;0;0;2;68;0.58;1.14;605;;
Aveiro;AQUACRIA;N41A;SE1207L;Sole;Safiestela;;2013;August;24/6/2014;31/7/2014;120;147;136.86;7.41;135.4;120;LE-3;ELITE;Skretting;265.2;0;0;14599;1751.88;14554;2139.44;0;0;0;387.56;218.73;0.68;1.21;45;0;0;0.37;0.39;0.55;347.9;0.27;;Feed Type 2015;;Unchecked;;0;0;22.97;0;0;0;0;2;429.74;3.02;1.36;605;;
Aveiro;AQUACRIA;N43A;SE1205L;Sole;Safiestela;;2013;August;24/6/2014;31/7/2014;154;185;173.06;6.9;170.56;154;LE-3;ELITE;Skretting;181.8;0;0;8526;1313;8411;1556.04;0;0;0;243.03;121.58;0.75;1.5;117;0;0;0.34;0.36;0.5;227.3;0.27;;Feed Type 2015;;Unchecked;;0;0;22.97;0;0;0;0;2;852.21;9.19;2.94;605;;
Aveiro;AQUACRIA;N44A;SE1207L;Sole;Safiestela;;2013;August;24/6/2014;31/7/2014;76;107;93.76;14.12;93.33;76;LE-2;ELITE;Skretting;290;0;0;15873;1206.35;15836;1694.45;0;0;0;488.1;271.63;0.59;1.07;40;0;0;0.55;0.59;0.92;386;0.85;;Feed Type 2015;;Unchecked;;0;0;22.97;0;0;0;0;2;479.98;3.1;1.71;605;;
Aveiro;AQUACRIA;N44B;SE1207L;Sole;Safiestela;;2013;August;24/6/2014;31/7/2014;151;177;173.12;2.24;171.01;151;LE-3;ELITE;Skretting;60.5;0;0;2429;366.78;2417;427.81;0;0;0;61.03;46.55;0.99;1.3;12;0;0;0.41;0.42;0.43;78.3;0.27;;Feed Type 2015;;Unchecked;;0;0;22.97;0;0;0;0;2;149.42;6.13;1.38;605;;
Aveiro;AQUACRIA;N45A;SE1207L;Sole;Safiestela;;2013;August;24/6/2014;31/7/2014;129;133;146.54;-9.24;144.98;129;LE-3;ELITE;Skretting;264.1;0;0;13966;1801.61;13924;1851.89;0;0;0;50.28;217.09;5.25;1.22;42;0;0;0.39;0.37;0.08;350.3;0.27;;Feed Type 2015;;Unchecked;;0;0;22.97;0;0;0;0;2;418.13;3.07;1.49;605;;
Aveiro;AQUACRIA;N45B;SE1205L;Sole;Safiestela;;2013;August;24/6/2014;31/7/2014;197;216;208.79;3.45;207.79;197;LE-3;ELITE;Skretting;40.3;0;0;2940;579.18;2911;628.78;0;0;0;49.6;25.7;0.81;1.57;30;0;0;0.18;0.18;0.25;53;0.27;;Feed Type 2015;;Unchecked;;0;0;22.97;0;0;0;0;2;264.78;8.33;2.45;605;;
Aveiro;AQUACRIA;N51A;SE1210L;Sole;Safiestela;;2013;November;24/6/2014;31/7/2014;70;83;85.04;-2.4;83.93;70;LE-2;ELITE;Skretting;489.1;0;0;31588;2211.16;31448;2610.18;0;0;0;399.02;428.27;1.23;1.14;140;0;0;0.55;0.55;0.46;610.7;0.85;;Feed Type 2015;;Unchecked;;0;0;22.97;0;0;0;0;2;864.62;2.68;1.89;605;;
Aveiro;AQUACRIA;N61A;CM1304L;Sole;Cupimar;;2013;April;24/6/2014;31/7/2014;243;279;279.62;-0.22;279.87;243;LE-5;ELITE;Skretting;208.4;0;0;4454;1082.32;4315;1203.89;0;0;0;121.56;125.32;1.71;1.66;141;0;0;0.49;0.49;0.37;262.1;1.23;L ;Feed Type 2015;;Unchecked;;0;0;22.97;0;0;0;0;2;769.35;16.11;3.53;605;;
Aveiro;AQUACRIA;N61B;CM1304L;Sole;Cupimar;;2013;April;24/6/2014;31/7/2014;156;177;162.51;8.92;162.9;156;LE-3;ELITE;Skretting;56.7;0;0;7805;1217.58;7678;1359.01;0;0;0;141.43;33.17;0.4;1.71;135;0;0;0.12;0.12;0.34;85.1;0.27;XS;Feed Type 2015;;Unchecked;;0;0;22.97;0;0;0;0;2;909.76;11.17;4.94;605;;
Aveiro;AQUACRIA;P1A;CM1304L;Sole;Cupimar;;2013;April;24/6/2014;31/7/2014;199;228;217.1;5.02;216.77;199;LE-3;ELITE;Skretting;77.5;0;0;3602;716.8;3582;816.7;0;0;0;99.9;59.67;0.78;1.3;20;0;0;0.27;0.28;0.37;89.1;0.27;;Feed Type 2015;;Unchecked;;0;0;22.97;0;0;0;0;2;249.78;6.86;3.88;605;;
Aveiro;AQUACRIA;P1B;SS1204L;Sole;Stolt Sea Farm;;2012;April;24/6/2014;31/7/2014;257;281;282.81;-0.64;284.21;257;LE-5;ELITE;Skretting;73.2;0;0;2153;553.32;2144;602.46;0;0;0;49.14;56.03;1.49;1.31;9;0;0;0.34;0.34;0.24;81.2;1.23;;Feed Type 2015;;Unchecked;;0;0;22.97;0;0;0;0;2;188.27;7.19;2.93;605;;YES
Aveiro;AQUACRIA;P2A;CM1304L;Sole;Cupimar;;2013;April;24/6/2014;31/7/2014;255;283;276.43;2.38;277.53;255;LE-5;ELITE;Skretting;81.6;0;0;2922;745.11;2901;820.98;0;0;0;75.87;60;1.08;1.36;22;0;0;0.28;0.28;0.28;91.8;1.23;;Feed Type 2015;;Unchecked;;0;0;22.97;0;0;0;0;2;235.73;7.9;3.26;605;;
